seller_id;quantity;date
203;4;2021-06-26
390;13;2021-06-10
445;32;2021-06-24
222;26;2021-06-05
35;16;2021-06-22
31;11;2021-06-08
334;13;2021-06-21
228;14;2021-06-25
44;21;2021-06-15
278;25;2021-06-26
161;21;2021-06-13
483;26;2021-06-13
441;12;2021-06-04
115;10;2021-06-18
340;38;2021-06-14
25;18;2021-06-10
415;6;2021-06-11
277;9;2021-06-05
48;13;2021-06-26
415;12;2021-06-22
289;34;2021-06-12
253;13;2021-06-17
333;11;2021-06-05
137;7;2021-06-16
112;9;2021-06-15
347;11;2021-06-25
270;11;2021-06-17
243;27;2021-06-04
183;16;2021-06-18
78;20;2021-06-20
53;20;2021-06-09
362;12;2021-06-03
429;21;2021-06-12
279;14;2021-06-03
303;10;2021-06-16
159;6;2021-06-03
463;19;2021-06-26
196;11;2021-06-09
103;11;2021-06-27
286;11;2021-06-21
270;29;2021-06-05
306;18;2021-06-23
228;33;2021-06-20
388;4;2021-06-05
293;8;2021-06-01
299;56;2021-06-23
448;30;2021-06-07
381;15;2021-06-05
186;23;2021-06-12
358;21;2021-06-19
185;8;2021-06-01
268;11;2021-06-26
16;16;2021-06-07
21;11;2021-06-03
465;14;2021-06-28
272;37;2021-06-04
302;7;2021-06-22
350;9;2021-06-27
493;11;2021-06-25
45;10;2021-06-09
199;23;2021-06-07
370;12;2021-06-05
84;14;2021-06-03
334;11;2021-06-03
22;20;2021-06-03
105;58;2021-06-23
19;15;2021-06-10
121;20;2021-06-06
92;11;2021-06-19
152;8;2021-06-04
55;10;2021-06-10
188;10;2021-06-28
348;12;2021-06-02
94;10;2021-06-02
398;29;2021-06-12
157;79;2021-06-14
123;11;2021-06-08
410;21;2021-06-08
53;14;2021-06-25
192;17;2021-06-19
121;16;2021-06-02
0;25;2021-06-03
272;13;2021-06-28
276;17;2021-06-15
54;20;2021-06-10
348;12;2021-06-28
24;14;2021-06-01
330;11;2021-06-04
470;12;2021-06-15
11;19;2021-06-09
127;18;2021-06-09
146;9;2021-06-03
362;7;2021-06-06
389;14;2021-06-10
442;24;2021-06-07
123;14;2021-06-11
94;10;2021-06-20
308;30;2021-06-24
173;8;2021-06-11
60;26;2021-06-26
52;11;2021-06-18
115;9;2021-06-10
339;4;2021-06-15
103;4;2021-06-06
41;37;2021-06-25
191;41;2021-06-19
459;21;2021-06-11
21;30;2021-06-18
276;14;2021-06-21
250;8;2021-06-05
148;23;2021-06-10
308;17;2021-06-16
172;22;2021-06-27
424;17;2021-06-06
277;11;2021-06-07
59;15;2021-06-22
218;14;2021-06-07
149;15;2021-06-21
469;9;2021-06-04
251;26;2021-06-14
68;15;2021-06-20
275;5;2021-06-27
166;38;2021-06-14
285;22;2021-06-17
340;8;2021-06-17
86;20;2021-06-26
232;9;2021-06-27
183;20;2021-06-13
484;22;2021-06-26
333;35;2021-06-24
230;7;2021-06-09
1;24;2021-06-15
214;27;2021-06-13
97;23;2021-06-17
67;33;2021-06-03
296;10;2021-06-21
5;23;2021-06-07
64;9;2021-06-01
404;11;2021-06-14
65;82;2021-06-24
69;4;2021-06-09
169;22;2021-06-28
428;48;2021-06-14
327;16;2021-06-09
282;20;2021-06-25
106;6;2021-06-17
87;15;2021-06-08
60;10;2021-06-25
449;12;2021-06-12
453;19;2021-06-13
103;16;2021-06-03
321;24;2021-06-17
385;8;2021-06-03
96;25;2021-06-08
442;19;2021-06-23
434;14;2021-06-16
414;4;2021-06-10
70;22;2021-06-27
393;34;2021-06-14
117;10;2021-06-10
390;31;2021-06-05
30;10;2021-06-11
15;27;2021-06-07
178;9;2021-06-20
129;18;2021-06-15
136;9;2021-06-11
420;14;2021-06-21
106;30;2021-06-23
373;8;2021-06-19
266;23;2021-06-14
366;17;2021-06-24
68;13;2021-06-04
96;7;2021-06-27
283;15;2021-06-17
16;8;2021-06-11
160;5;2021-06-12
213;30;2021-06-08
51;10;2021-06-07
33;15;2021-06-18
120;25;2021-06-02
42;47;2021-06-23
306;34;2021-06-14
404;16;2021-06-08
308;11;2021-06-18
25;18;2021-06-20
154;84;2021-06-13
286;29;2021-06-28
71;17;2021-06-25
201;52;2021-06-24
214;10;2021-06-26
32;42;2021-06-23
159;25;2021-06-19
166;13;2021-06-28
315;7;2021-06-02
251;20;2021-06-07
461;12;2021-06-18
55;11;2021-06-28
487;19;2021-06-16
223;72;2021-06-24
260;9;2021-06-06
113;20;2021-06-04
436;10;2021-06-18
7;7;2021-06-28
326;12;2021-06-04
300;5;2021-06-07
117;12;2021-06-09
178;15;2021-06-16
223;14;2021-06-11
441;20;2021-06-06
331;22;2021-06-19
275;21;2021-06-20
465;16;2021-06-01
319;10;2021-06-15
330;22;2021-06-12
87;18;2021-06-11
55;19;2021-06-25
4;16;2021-06-04
164;11;2021-06-01
269;5;2021-06-10
362;21;2021-06-07
302;15;2021-06-10
43;9;2021-06-22
469;15;2021-06-12
259;11;2021-06-18
348;40;2021-06-24
156;16;2021-06-14
78;12;2021-06-27
103;43;2021-06-13
310;21;2021-06-21
412;17;2021-06-28
109;4;2021-06-25
341;19;2021-06-12
389;27;2021-06-24
417;6;2021-06-28
345;10;2021-06-04
446;16;2021-06-21
97;49;2021-06-23
106;16;2021-06-19
110;15;2021-06-04
49;15;2021-06-12
496;16;2021-06-04
467;27;2021-06-22
376;12;2021-06-06
458;14;2021-06-10
199;7;2021-06-01
174;13;2021-06-25
303;10;2021-06-12
460;10;2021-06-15
377;19;2021-06-21
12;12;2021-06-11
190;22;2021-06-11
52;20;2021-06-04
413;13;2021-06-04
35;33;2021-06-14
14;22;2021-06-12
321;13;2021-06-11
285;14;2021-06-26
177;21;2021-06-01
390;30;2021-06-13
20;9;2021-06-02
484;14;2021-06-23
17;16;2021-06-28
299;8;2021-06-19
255;31;2021-06-10
380;14;2021-06-09
85;15;2021-06-06
397;36;2021-06-14
288;27;2021-06-23
78;20;2021-06-12
42;30;2021-06-09
433;14;2021-06-25
176;46;2021-06-14
299;34;2021-06-14
49;28;2021-06-27
231;26;2021-06-09
21;16;2021-06-19
152;9;2021-06-21
451;22;2021-06-17
383;32;2021-06-24
409;18;2021-06-16
116;15;2021-06-28
449;10;2021-06-07
321;35;2021-06-15
208;48;2021-06-13
410;22;2021-06-13
29;71;2021-06-13
480;16;2021-06-07
283;30;2021-06-07
123;13;2021-06-16
51;116;2021-06-13
395;18;2021-06-16
161;16;2021-06-15
438;12;2021-06-18
219;2;2021-06-17
415;11;2021-06-04
227;9;2021-06-06
49;21;2021-06-19
464;18;2021-06-03
369;19;2021-06-01
66;112;2021-06-24
30;112;2021-06-14
398;6;2021-06-17
24;55;2021-06-09
354;8;2021-06-07
312;13;2021-06-20
115;91;2021-06-14
112;15;2021-06-09
249;57;2021-06-14
265;39;2021-06-13
241;22;2021-06-20
86;57;2021-06-23
169;20;2021-06-16
130;17;2021-06-07
93;10;2021-06-09
426;18;2021-06-24
16;158;2021-06-13
126;21;2021-06-22
19;23;2021-06-05
224;4;2021-06-01
345;43;2021-06-14
57;17;2021-06-20
335;22;2021-06-21
263;17;2021-06-09
259;12;2021-06-03
122;76;2021-06-24
156;18;2021-06-18
107;85;2021-06-24
439;30;2021-06-23
102;11;2021-06-12
120;18;2021-06-06
359;8;2021-06-21
43;11;2021-06-18
27;10;2021-06-07
229;14;2021-06-26
437;23;2021-06-08
255;14;2021-06-28
102;8;2021-06-11
397;13;2021-06-04
32;17;2021-06-22
209;13;2021-06-06
198;26;2021-06-01
271;3;2021-06-05
456;7;2021-06-07
9;18;2021-06-03
227;27;2021-06-07
2;24;2021-06-11
168;10;2021-06-25
297;14;2021-06-20
123;30;2021-06-12
424;12;2021-06-14
98;9;2021-06-11
229;9;2021-06-06
232;19;2021-06-18
91;11;2021-06-10
197;18;2021-06-13
315;32;2021-06-16
58;24;2021-06-21
131;17;2021-06-08
180;9;2021-06-19
225;9;2021-06-04
173;18;2021-06-22
345;23;2021-06-18
104;29;2021-06-02
90;46;2021-06-24
391;13;2021-06-04
3;230;2021-06-24
208;19;2021-06-26
157;35;2021-06-13
324;18;2021-06-06
331;12;2021-06-15
208;9;2021-06-18
317;11;2021-06-15
146;15;2021-06-12
105;12;2021-06-10
206;24;2021-06-04
40;27;2021-06-11
413;22;2021-06-05
279;14;2021-06-15
452;5;2021-06-09
71;9;2021-06-07
354;21;2021-06-22
110;12;2021-06-21
158;10;2021-06-08
415;14;2021-06-03
231;10;2021-06-27
387;6;2021-06-16
97;18;2021-06-06
114;10;2021-06-28
110;24;2021-06-18
72;9;2021-06-18
438;31;2021-06-02
173;38;2021-06-19
350;28;2021-06-06
340;13;2021-06-11
373;18;2021-06-03
108;14;2021-06-18
196;22;2021-06-16
483;27;2021-06-23
99;27;2021-06-28
89;6;2021-06-17
169;19;2021-06-21
418;6;2021-06-17
91;35;2021-06-13
84;14;2021-06-19
262;43;2021-06-24
238;15;2021-06-11
463;16;2021-06-13
164;8;2021-06-04
287;7;2021-06-28
159;21;2021-06-08
402;22;2021-06-13
334;15;2021-06-19
65;3;2021-06-21
455;18;2021-06-22
350;9;2021-06-08
363;8;2021-06-11
336;16;2021-06-05
240;21;2021-06-06
225;11;2021-06-19
209;19;2021-06-18
331;24;2021-06-20
410;26;2021-06-09
169;10;2021-06-20
153;24;2021-06-28
91;7;2021-06-17
281;19;2021-06-05
73;17;2021-06-15
44;21;2021-06-17
74;27;2021-06-05
3;40;2021-06-25
8;10;2021-06-05
46;29;2021-06-04
75;92;2021-06-24
417;10;2021-06-06
31;10;2021-06-06
485;22;2021-06-28
364;30;2021-06-03
38;14;2021-06-05
24;44;2021-06-14
467;15;2021-06-26
114;3;2021-06-25
149;10;2021-06-15
40;14;2021-06-03
259;41;2021-06-24
5;65;2021-06-14
11;34;2021-06-04
273;14;2021-06-25
450;17;2021-06-27
275;11;2021-06-22
145;22;2021-06-21
179;15;2021-06-16
72;27;2021-06-15
321;28;2021-06-12
224;24;2021-06-21
228;10;2021-06-03
56;5;2021-06-28
376;28;2021-06-19
385;11;2021-06-19
273;14;2021-06-21
483;15;2021-06-01
292;15;2021-06-25
153;9;2021-06-27
181;8;2021-06-05
334;5;2021-06-04
227;20;2021-06-20
304;7;2021-06-17
100;93;2021-06-13
270;52;2021-06-23
434;11;2021-06-12
461;24;2021-06-05
322;7;2021-06-19
27;24;2021-06-04
154;33;2021-06-14
407;29;2021-06-15
434;22;2021-06-01
330;8;2021-06-01
477;10;2021-06-12
36;23;2021-06-22
284;18;2021-06-02
381;18;2021-06-10
326;24;2021-06-23
226;7;2021-06-28
310;6;2021-06-04
90;21;2021-06-16
17;27;2021-06-12
233;22;2021-06-02
238;24;2021-06-13
276;17;2021-06-07
74;21;2021-06-08
330;16;2021-06-17
252;11;2021-06-21
378;36;2021-06-13
449;24;2021-06-15
155;35;2021-06-26
316;36;2021-06-09
63;30;2021-06-18
97;36;2021-06-14
195;41;2021-06-23
174;22;2021-06-01
252;18;2021-06-13
290;22;2021-06-10
245;5;2021-06-21
372;10;2021-06-16
61;12;2021-06-09
377;15;2021-06-07
360;11;2021-06-05
143;13;2021-06-27
165;10;2021-06-18
46;94;2021-06-14
385;10;2021-06-27
473;15;2021-06-17
267;17;2021-06-26
331;14;2021-06-21
349;24;2021-06-23
361;23;2021-06-21
500;12;2021-06-28
2;93;2021-06-13
36;7;2021-06-16
378;19;2021-06-03
324;35;2021-06-08
437;24;2021-06-23
400;6;2021-06-15
333;17;2021-06-13
219;16;2021-06-04
62;23;2021-06-15
432;11;2021-06-17
431;15;2021-06-15
493;22;2021-06-07
414;14;2021-06-17
259;42;2021-06-09
286;30;2021-06-23
136;11;2021-06-07
168;26;2021-06-26
191;13;2021-06-28
104;10;2021-06-21
421;14;2021-06-08
372;9;2021-06-12
462;24;2021-06-24
458;46;2021-06-23
316;13;2021-06-27
70;22;2021-06-20
108;30;2021-06-15
493;12;2021-06-20
327;24;2021-06-06
394;17;2021-06-06
382;6;2021-06-22
463;31;2021-06-21
82;15;2021-06-09
17;19;2021-06-07
406;15;2021-06-26
15;163;2021-06-24
220;6;2021-06-27
331;18;2021-06-23
316;68;2021-06-14
158;18;2021-06-12
253;22;2021-06-06
339;13;2021-06-28
212;12;2021-06-04
238;4;2021-06-08
241;37;2021-06-15
360;13;2021-06-02
194;19;2021-06-18
347;4;2021-06-20
176;22;2021-06-20
291;17;2021-06-02
210;21;2021-06-13
56;24;2021-06-25
406;17;2021-06-16
195;7;2021-06-21
212;10;2021-06-20
153;21;2021-06-15
126;23;2021-06-19
21;22;2021-06-07
323;20;2021-06-09
112;36;2021-06-02
45;120;2021-06-13
179;17;2021-06-17
171;10;2021-06-07
30;12;2021-06-09
495;18;2021-06-16
200;18;2021-06-13
34;23;2021-06-28
321;31;2021-06-23
392;19;2021-06-27
425;15;2021-06-13
337;18;2021-06-17
314;7;2021-06-17
85;24;2021-06-15
14;16;2021-06-28
222;17;2021-06-01
416;25;2021-06-11
328;8;2021-06-08
14;12;2021-06-04
151;23;2021-06-04
18;5;2021-06-18
363;19;2021-06-12
200;28;2021-06-19
67;17;2021-06-25
87;17;2021-06-22
489;12;2021-06-15
115;26;2021-06-12
457;8;2021-06-21
445;19;2021-06-09
397;17;2021-06-13
321;17;2021-06-19
396;15;2021-06-05
75;13;2021-06-21
166;24;2021-06-08
351;25;2021-06-27
177;11;2021-06-11
396;31;2021-06-12
322;9;2021-06-25
203;35;2021-06-15
64;19;2021-06-22
376;40;2021-06-13
31;5;2021-06-16
122;29;2021-06-17
115;12;2021-06-11
405;9;2021-06-06
194;13;2021-06-17
260;10;2021-06-20
47;11;2021-06-17
419;28;2021-06-15
377;33;2021-06-14
199;19;2021-06-19
268;19;2021-06-07
478;31;2021-06-23
52;9;2021-06-19
453;31;2021-06-24
39;20;2021-06-16
24;22;2021-06-27
189;21;2021-06-07
57;31;2021-06-26
444;26;2021-06-23
423;9;2021-06-27
493;15;2021-06-06
421;10;2021-06-04
392;41;2021-06-13
118;9;2021-06-21
353;15;2021-06-21
307;10;2021-06-11
200;30;2021-06-14
39;33;2021-06-12
131;9;2021-06-04
82;22;2021-06-04
181;6;2021-06-18
1;13;2021-06-06
193;17;2021-06-26
81;21;2021-06-11
251;11;2021-06-08
300;20;2021-06-11
71;22;2021-06-15
385;22;2021-06-13
99;20;2021-06-07
366;24;2021-06-20
409;51;2021-06-14
117;35;2021-06-12
407;8;2021-06-13
290;4;2021-06-09
365;13;2021-06-28
33;14;2021-06-16
186;24;2021-06-13
95;10;2021-06-27
325;5;2021-06-17
43;36;2021-06-27
435;11;2021-06-28
36;21;2021-06-26
415;10;2021-06-27
419;14;2021-06-25
316;16;2021-06-21
79;13;2021-06-27
106;19;2021-06-25
40;10;2021-06-07
141;39;2021-06-23
89;28;2021-06-16
131;26;2021-06-05
404;48;2021-06-24
409;11;2021-06-26
431;11;2021-06-04
300;24;2021-06-20
333;12;2021-06-22
4;17;2021-06-16
285;26;2021-06-10
187;11;2021-06-06
13;180;2021-06-13
400;7;2021-06-18
44;15;2021-06-12
54;9;2021-06-20
226;11;2021-06-06
3;18;2021-06-17
283;55;2021-06-24
25;13;2021-06-16
64;10;2021-06-11
439;20;2021-06-25
239;19;2021-06-13
376;25;2021-06-14
370;7;2021-06-09
467;17;2021-06-21
337;34;2021-06-24
204;36;2021-06-10
301;20;2021-06-05
267;12;2021-06-07
224;14;2021-06-05
47;22;2021-06-19
60;10;2021-06-04
369;16;2021-06-13
235;18;2021-06-08
377;19;2021-06-11
116;11;2021-06-19
36;135;2021-06-13
77;9;2021-06-19
137;8;2021-06-08
470;24;2021-06-13
201;20;2021-06-15
280;26;2021-06-19
365;13;2021-06-12
352;17;2021-06-18
433;17;2021-06-15
66;9;2021-06-22
79;11;2021-06-22
154;8;2021-06-07
13;7;2021-06-18
85;19;2021-06-07
144;20;2021-06-04
237;14;2021-06-21
330;16;2021-06-08
446;14;2021-06-22
260;20;2021-06-12
309;9;2021-06-17
41;9;2021-06-21
181;15;2021-06-14
183;24;2021-06-09
477;17;2021-06-26
75;23;2021-06-28
90;19;2021-06-10
270;14;2021-06-16
318;23;2021-06-09
412;35;2021-06-10
422;16;2021-06-19
112;25;2021-06-07
458;11;2021-06-07
90;19;2021-06-08
388;20;2021-06-09
17;28;2021-06-08
115;5;2021-06-22
476;12;2021-06-15
1;23;2021-06-22
39;17;2021-06-04
100;12;2021-06-09
402;17;2021-06-15
312;9;2021-06-28
231;20;2021-06-14
228;52;2021-06-14
55;19;2021-06-22
493;10;2021-06-08
274;16;2021-06-02
195;20;2021-06-04
393;12;2021-06-27
216;53;2021-06-24
88;21;2021-06-18
65;10;2021-06-02
189;13;2021-06-18
225;9;2021-06-10
276;23;2021-06-12
172;28;2021-06-03
134;12;2021-06-11
346;18;2021-06-26
127;17;2021-06-10
297;13;2021-06-26
396;33;2021-06-24
26;54;2021-06-24
178;14;2021-06-26
262;19;2021-06-27
16;30;2021-06-03
64;20;2021-06-25
471;16;2021-06-26
364;21;2021-06-27
180;12;2021-06-21
241;14;2021-06-10
308;13;2021-06-27
368;54;2021-06-24
356;14;2021-06-20
192;25;2021-06-23
284;23;2021-06-05
45;96;2021-06-24
294;13;2021-06-27
37;19;2021-06-02
200;11;2021-06-11
148;12;2021-06-21
9;22;2021-06-06
115;32;2021-06-13
257;35;2021-06-13
305;17;2021-06-22
232;11;2021-06-06
341;10;2021-06-08
100;7;2021-06-19
413;15;2021-06-28
105;17;2021-06-19
251;30;2021-06-23
300;8;2021-06-25
251;15;2021-06-12
231;7;2021-06-19
85;15;2021-06-25
437;34;2021-06-25
417;13;2021-06-13
176;4;2021-06-22
486;27;2021-06-14
428;18;2021-06-21
204;9;2021-06-27
180;60;2021-06-24
481;19;2021-06-18
352;11;2021-06-22
237;60;2021-06-14
315;23;2021-06-13
170;7;2021-06-02
333;24;2021-06-07
447;27;2021-06-22
179;18;2021-06-19
406;26;2021-06-11
414;24;2021-06-16
79;8;2021-06-09
204;12;2021-06-03
431;10;2021-06-26
111;44;2021-06-24
466;17;2021-06-24
311;9;2021-06-08
230;10;2021-06-07
280;26;2021-06-11
317;18;2021-06-24
37;49;2021-06-15
196;3;2021-06-06
25;15;2021-06-01
269;17;2021-06-16
383;5;2021-06-06
303;19;2021-06-23
252;5;2021-06-25
444;28;2021-06-28
348;10;2021-06-08
29;155;2021-06-24
4;20;2021-06-26
410;13;2021-06-11
114;18;2021-06-10
384;24;2021-06-15
490;14;2021-06-22
115;19;2021-06-04
238;14;2021-06-21
113;21;2021-06-25
79;16;2021-06-18
327;49;2021-06-23
54;12;2021-06-18
180;9;2021-06-28
95;19;2021-06-06
156;14;2021-06-03
314;23;2021-06-25
253;29;2021-06-25
274;5;2021-06-08
110;14;2021-06-02
5;14;2021-06-12
112;9;2021-06-01
77;30;2021-06-04
123;6;2021-06-20
314;20;2021-06-21
39;25;2021-06-07
260;14;2021-06-02
238;13;2021-06-16
148;20;2021-06-08
123;11;2021-06-06
186;36;2021-06-20
20;11;2021-06-09
297;15;2021-06-05
390;10;2021-06-14
493;25;2021-06-01
81;10;2021-06-26
135;16;2021-06-02
388;27;2021-06-02
329;20;2021-06-03
415;18;2021-06-13
263;56;2021-06-24
239;5;2021-06-28
79;20;2021-06-08
105;22;2021-06-11
208;8;2021-06-17
216;21;2021-06-11
258;56;2021-06-14
342;11;2021-06-20
239;32;2021-06-20
404;26;2021-06-09
312;16;2021-06-11
414;12;2021-06-21
13;27;2021-06-19
363;11;2021-06-19
201;11;2021-06-05
338;47;2021-06-24
208;33;2021-06-22
19;163;2021-06-13
153;18;2021-06-03
115;5;2021-06-07
53;62;2021-06-13
213;17;2021-06-16
203;12;2021-06-22
243;19;2021-06-28
262;10;2021-06-21
431;15;2021-06-07
351;8;2021-06-19
180;20;2021-06-11
378;8;2021-06-11
236;23;2021-06-17
165;14;2021-06-04
171;13;2021-06-06
180;35;2021-06-04
243;9;2021-06-19
287;51;2021-06-14
89;14;2021-06-06
107;41;2021-06-14
316;7;2021-06-11
20;11;2021-06-19
32;10;2021-06-26
189;27;2021-06-01
73;23;2021-06-07
6;34;2021-06-22
122;9;2021-06-08
498;19;2021-06-27
38;123;2021-06-13
400;35;2021-06-13
432;17;2021-06-09
280;12;2021-06-02
276;22;2021-06-26
416;14;2021-06-04
275;10;2021-06-12
186;26;2021-06-25
221;38;2021-06-23
199;7;2021-06-25
459;14;2021-06-06
288;18;2021-06-28
338;17;2021-06-20
240;14;2021-06-28
200;30;2021-06-10
471;17;2021-06-13
181;9;2021-06-06
278;15;2021-06-11
291;9;2021-06-03
440;12;2021-06-16
256;15;2021-06-17
483;11;2021-06-09
190;19;2021-06-18
165;19;2021-06-17
358;10;2021-06-12
57;22;2021-06-19
22;17;2021-06-16
177;14;2021-06-21
240;31;2021-06-27
288;22;2021-06-22
402;20;2021-06-19
348;35;2021-06-13
419;19;2021-06-10
70;6;2021-06-17
219;9;2021-06-16
259;19;2021-06-26
423;17;2021-06-15
164;44;2021-06-15
47;13;2021-06-15
137;4;2021-06-05
282;10;2021-06-15
190;27;2021-06-13
43;113;2021-06-14
218;36;2021-06-25
189;9;2021-06-05
103;20;2021-06-21
356;17;2021-06-08
432;20;2021-06-08
189;19;2021-06-15
101;21;2021-06-09
174;57;2021-06-13
49;13;2021-06-21
433;15;2021-06-10
370;14;2021-06-02
67;18;2021-06-11
213;44;2021-06-23
392;17;2021-06-21
435;13;2021-06-13
313;7;2021-06-23
338;14;2021-06-03
29;26;2021-06-02
466;7;2021-06-18
65;15;2021-06-25
469;6;2021-06-25
172;9;2021-06-17
463;11;2021-06-12
372;5;2021-06-08
280;21;2021-06-26
408;18;2021-06-15
116;21;2021-06-15
341;17;2021-06-09
306;9;2021-06-17
67;19;2021-06-21
441;25;2021-06-02
14;15;2021-06-07
274;15;2021-06-22
407;10;2021-06-26
386;24;2021-06-13
411;17;2021-06-23
418;41;2021-06-13
126;10;2021-06-25
62;15;2021-06-28
34;28;2021-06-15
107;14;2021-06-26
465;10;2021-06-05
415;22;2021-06-18
25;14;2021-06-08
234;12;2021-06-12
200;16;2021-06-04
225;8;2021-06-05
142;9;2021-06-22
69;5;2021-06-12
13;17;2021-06-28
325;35;2021-06-14
423;5;2021-06-05
256;7;2021-06-02
302;27;2021-06-20
126;20;2021-06-16
33;18;2021-06-03
271;30;2021-06-10
465;20;2021-06-21
177;25;2021-06-13
421;26;2021-06-27
432;23;2021-06-25
315;17;2021-06-18
85;14;2021-06-02
235;14;2021-06-03
57;102;2021-06-24
279;13;2021-06-11
167;8;2021-06-21
421;8;2021-06-25
172;17;2021-06-06
81;9;2021-06-05
439;19;2021-06-11
146;23;2021-06-19
429;14;2021-06-03
249;14;2021-06-10
267;23;2021-06-04
271;17;2021-06-16
341;18;2021-06-15
82;12;2021-06-14
55;8;2021-06-09
232;24;2021-06-12
22;30;2021-06-05
254;11;2021-06-20
160;16;2021-06-25
320;16;2021-06-07
333;19;2021-06-16
366;10;2021-06-09
47;32;2021-06-08
252;12;2021-06-22
151;26;2021-06-09
459;9;2021-06-14
466;33;2021-06-15
308;9;2021-06-10
158;31;2021-06-04
111;4;2021-06-28
226;31;2021-06-14
380;8;2021-06-12
105;21;2021-06-18
218;23;2021-06-12
116;12;2021-06-09
319;25;2021-06-26
342;26;2021-06-11
258;38;2021-06-05
376;6;2021-06-18
346;39;2021-06-13
71;11;2021-06-27
73;18;2021-06-18
279;50;2021-06-24
210;68;2021-06-14
331;29;2021-06-07
411;9;2021-06-22
59;8;2021-06-01
220;19;2021-06-20
5;23;2021-06-08
430;29;2021-06-24
345;8;2021-06-26
251;13;2021-06-20
328;26;2021-06-21
480;19;2021-06-10
141;22;2021-06-17
75;16;2021-06-05
450;14;2021-06-21
190;23;2021-06-26
472;11;2021-06-04
269;26;2021-06-17
359;15;2021-06-07
222;42;2021-06-14
446;12;2021-06-14
36;28;2021-06-03
253;26;2021-06-23
94;31;2021-06-07
282;49;2021-06-14
59;38;2021-06-09
232;14;2021-06-28
208;15;2021-06-03
63;18;2021-06-08
444;23;2021-06-14
220;11;2021-06-12
0;22;2021-06-22
65;26;2021-06-27
66;13;2021-06-02
1;23;2021-06-12
320;11;2021-06-16
33;46;2021-06-14
288;29;2021-06-16
355;44;2021-06-24
164;51;2021-06-23
135;20;2021-06-09
287;13;2021-06-21
213;17;2021-06-21
487;29;2021-06-24
480;13;2021-06-06
63;5;2021-06-19
1;9;2021-06-11
15;18;2021-06-16
482;28;2021-06-22
64;26;2021-06-21
311;21;2021-06-15
106;31;2021-06-14
295;11;2021-06-28
290;13;2021-06-16
196;6;2021-06-19
427;16;2021-06-09
271;57;2021-06-14
141;9;2021-06-19
40;6;2021-06-27
498;20;2021-06-28
305;9;2021-06-05
265;26;2021-06-02
251;20;2021-06-13
189;15;2021-06-17
449;9;2021-06-09
299;6;2021-06-25
297;20;2021-06-02
34;134;2021-06-13
22;13;2021-06-04
280;16;2021-06-27
406;15;2021-06-23
301;6;2021-06-01
218;27;2021-06-28
268;18;2021-06-16
283;21;2021-06-16
258;2;2021-06-04
73;14;2021-06-26
102;20;2021-06-04
66;59;2021-06-14
231;15;2021-06-07
473;11;2021-06-08
136;15;2021-06-22
443;25;2021-06-24
30;59;2021-06-23
336;17;2021-06-20
66;11;2021-06-01
91;6;2021-06-03
89;24;2021-06-27
113;18;2021-06-01
264;25;2021-06-25
359;20;2021-06-16
378;22;2021-06-25
369;21;2021-06-18
413;14;2021-06-11
36;53;2021-06-24
201;51;2021-06-23
303;11;2021-06-27
473;12;2021-06-18
29;19;2021-06-26
34;21;2021-06-18
245;11;2021-06-19
198;62;2021-06-24
40;29;2021-06-05
63;54;2021-06-14
485;10;2021-06-06
100;40;2021-06-20
196;10;2021-06-27
63;14;2021-06-27
246;22;2021-06-23
77;16;2021-06-20
314;14;2021-06-26
358;17;2021-06-08
225;8;2021-06-17
11;23;2021-06-19
427;15;2021-06-01
267;16;2021-06-19
131;7;2021-06-16
304;25;2021-06-13
17;21;2021-06-03
109;6;2021-06-04
343;10;2021-06-05
184;70;2021-06-14
66;44;2021-06-23
116;22;2021-06-02
387;27;2021-06-17
15;12;2021-06-18
232;36;2021-06-17
433;3;2021-06-22
200;19;2021-06-07
79;23;2021-06-06
469;24;2021-06-19
95;20;2021-06-23
64;19;2021-06-03
279;15;2021-06-21
423;34;2021-06-17
238;6;2021-06-04
179;19;2021-06-15
21;45;2021-06-04
341;29;2021-06-21
416;23;2021-06-02
313;12;2021-06-10
210;11;2021-06-11
272;17;2021-06-15
170;63;2021-06-14
278;11;2021-06-05
24;11;2021-06-20
317;21;2021-06-13
462;17;2021-06-04
302;12;2021-06-04
421;11;2021-06-13
249;12;2021-06-17
375;22;2021-06-16
49;25;2021-06-22
394;18;2021-06-23
60;20;2021-06-27
343;15;2021-06-07
17;9;2021-06-06
334;16;2021-06-17
3;13;2021-06-02
137;19;2021-06-06
293;10;2021-06-11
257;17;2021-06-21
401;13;2021-06-20
110;15;2021-06-11
468;8;2021-06-15
296;30;2021-06-24
396;11;2021-06-25
465;30;2021-06-23
135;17;2021-06-13
376;19;2021-06-27
211;13;2021-06-12
317;26;2021-06-28
371;15;2021-06-08
248;21;2021-06-06
144;23;2021-06-23
333;19;2021-06-28
204;67;2021-06-24
64;7;2021-06-10
222;9;2021-06-17
284;13;2021-06-11
404;22;2021-06-13
3;27;2021-06-01
257;13;2021-06-27
127;18;2021-06-06
100;16;2021-06-06
145;82;2021-06-14
137;71;2021-06-24
12;22;2021-06-18
142;22;2021-06-09
302;21;2021-06-25
184;28;2021-06-17
399;20;2021-06-08
165;72;2021-06-13
362;39;2021-06-24
65;20;2021-06-12
37;27;2021-06-07
309;52;2021-06-13
178;19;2021-06-07
135;44;2021-06-21
255;24;2021-06-15
