gender,user_id,category_id,category_name,subcategory_id,subcategory_name,param1,param2,param3,param1_microcat_id,param2_microcat_id,param3_microcat_id
male,154227674,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Системы охлаждения,,1651.0,3975.0,
male,154227674,7,Хобби и отдых,4,Велосипеды,Детские,,,1246.0,,
male,154227674,1,Для дома и дачи,27,Бытовая техника,Для дома,Стиральные машины,,3745.0,5571.0,
male,154227674,250002,Услуги,250005,Предложение услуг,Уборка,Вывоз мусора,,3250002.0,3500410.0,
male,154227674,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
male,154227674,28,Личные вещи,47,Товары для детей и игрушки,Автомобильные кресла,,,2231.0,,
male,154227674,28,Личные вещи,47,Товары для детей и игрушки,Велосипеды и самокаты,,,6670.0,,
male,154227674,1,Для дома и дачи,50,Ремонт и строительство,Стройматериалы,,,981.0,,
male,154227674,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Корпусы,,1651.0,1446.0,
male,154227674,28,Личные вещи,47,Товары для детей и игрушки,Автомобильные кресла,,,2231.0,,
male,154227674,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Системы охлаждения,,1651.0,3975.0,
female,154227734,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154227734,250002,Услуги,250005,Предложение услуг,"Красота, здоровье",Услуги парикмахера,,568.0,80720750007.0,
male,154228017,1,Для дома и дачи,27,Бытовая техника,Другое,,,140.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,1,Для дома и дачи,50,Ремонт и строительство,Инструменты,,,2723.0,,
male,154228017,17,Бытовая электроника,29,Товары для компьютера,Сетевое оборудование,,,4108.0,,
female,154224906,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154225272,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
female,154225272,28,Личные вещи,47,Товары для детей и игрушки,Товары для кормления,,,2225.0,,
female,154226129,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
female,154226129,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
female,154226129,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
female,154226129,250002,Услуги,250005,Предложение услуг,"Праздники, мероприятия",,,3705.0,,
female,154226129,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Обувь,21,1776.0,3701.0,2788.0
female,154226129,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
female,154226129,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
female,154226129,250002,Услуги,250005,Предложение услуг,Фото- и видеосъёмка,,,4282.0,,
female,154226129,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,40–42 (XS),1989.0,4277.0,5341.0
female,154226129,250002,Услуги,250005,Предложение услуг,Фото- и видеосъёмка,,,4282.0,,
female,154226129,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
female,154226129,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
male,154226290,12,Транспорт,43,Автомобили,С пробегом,Hyundai,Accent,3250006.0,3500060.0,503540.0
male,154226898,12,Транспорт,43,Автомобили,С пробегом,Opel,Omega,3250006.0,3500054.0,504278.0
female,154227025,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
female,154227025,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
female,154227025,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),1989.0,6949.0,775.0
female,154227025,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),1989.0,6949.0,7478.0
female,154227025,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,1989.0,2679.0,6644.0
male,154227178,12,Транспорт,43,Автомобили,С пробегом,Opel,Vectra,3250006.0,3500054.0,503728.0
female,154227367,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
female,154227367,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
male,154227582,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154227582,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154227798,250003,Работа,250004,Резюме,Домашний персонал,,,9250001.0,,
male,154225152,1,Для дома и дачи,9,Посуда и товары для кухни,Товары для кухни,,,505.0,,
female,154225378,17,Бытовая электроника,29,Товары для компьютера,Мониторы,,,1831.0,,
female,154225378,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154225378,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
female,154225378,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
female,154225378,1,Для дома и дачи,50,Ремонт и строительство,Стройматериалы,,,981.0,,
female,154225378,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
female,154225378,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
female,154226736,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,44–46 (S),3285.0,5739.0,1696.0
female,154226736,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154226736,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,1989.0,2679.0,2008.0
female,154226736,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154227973,39,Недвижимость,6,Комнаты,Сдам,На длительный срок,,3326.0,3473.0,
male,154224869,17,Бытовая электроника,29,Товары для компьютера,Аксессуары,,,3957.0,,
male,154225207,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Диски,18,7138.0,5997.0,7117.0
male,154225207,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Салон,1270.0,6806.0,4840.0
male,154225207,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Салон,1270.0,6806.0,4840.0
male,154225331,250002,Услуги,250005,Предложение услуг,"Ремонт, строительство",Сантехника,,58.0,2250006.0,
male,154226535,250002,Услуги,250005,Предложение услуг,Фото- и видеосъёмка,,,4282.0,,
male,154227977,250002,Услуги,250005,Предложение услуг,"Ремонт, строительство",Электрика,,58.0,2250015.0,
female,154228478,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,> 50 (XXL),1989.0,6949.0,3201.0
female,154228478,250002,Услуги,250005,Предложение услуг,"Няни, сиделки",,,5744.0,,
female,154228478,250003,Работа,250006,Вакансии,"Без опыта, студенты",Свободный график,,2080.0,4250008.0,
male,154226291,250003,Работа,250006,Вакансии,"Без опыта, студенты",Свободный график,,2080.0,4250008.0,
male,154226291,250003,Работа,250004,Резюме,"Транспорт, логистика",,,3399.0,,
male,154227310,250002,Услуги,250005,Предложение услуг,"IT, интернет, телеком",Cоздание и продвижение сайтов,,5984.0,1750011.0,
female,154227272,39,Недвижимость,6,Комнаты,Сдам,На длительный срок,,3326.0,3473.0,
female,154227272,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154226199,12,Транспорт,43,Автомобили,С пробегом,KIA,Picanto,3250006.0,3500245.0,503418.0
female,154226199,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154226199,250002,Услуги,250005,Предложение услуг,"Красота, здоровье","Тату, пирсинг",,568.0,80720750003.0,
male,154226247,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154227817,12,Транспорт,43,Автомобили,С пробегом,Nissan,Note,3250006.0,3500325.0,501406.0
male,154227931,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154228188,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154226279,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154228020,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,> 46,3285.0,6813.0,649.0
female,154227955,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154225950,17,Бытовая электроника,41,Телефоны,Microsoft,,,11250001.0,,
male,154226356,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154226864,1,Для дома и дачи,38,Мебель и интерьер,Столы и стулья,,,4322.0,,
male,154226993,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154226993,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154226993,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154224704,7,Хобби и отдых,37,Коллекционирование,Пластиковые карточки,,,3421.0,,
male,154224704,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
male,154224704,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154224704,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
male,154224704,250003,Работа,250006,Вакансии,"Туризм, рестораны",Полный день,,1656.0,6995.0,
male,154224704,250003,Работа,250006,Вакансии,"Туризм, рестораны",Свободный график,,1656.0,4250023.0,
male,154224704,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
male,154224704,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
male,154224704,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Аренда авто,,7456.0,3750001.0,
male,154224704,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
female,154224972,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,> 41,1989.0,2679.0,5749.0
female,154224972,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,> 41,1989.0,2679.0,5749.0
female,154224972,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,> 41,1989.0,2679.0,5749.0
male,154225889,1,Для дома и дачи,38,Мебель и интерьер,"Предметы интерьера, искусство",,,3221.0,,
female,154227147,250002,Услуги,250005,Предложение услуг,"Няни, сиделки",,,5744.0,,
female,154227147,250003,Работа,250004,Резюме,Домашний персонал,Полный день,,9250001.0,10000001.0,
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
female,154229922,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,Без размера,1989.0,716.0,3397.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Другое,,478.0,1483.0,
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Другое,,478.0,1483.0,
female,154229922,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,Без размера,1989.0,6949.0,2451.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,134-140 см (8-10 лет),478.0,6514.0,5513.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Платья и юбки,Без размера,478.0,4897.0,7207.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Платья и юбки,Без размера,478.0,4897.0,7207.0
female,154229922,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,Без размера,1989.0,716.0,3397.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,Без размера,478.0,6514.0,2979.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,122-128 см (6-8 лет),478.0,6514.0,324.0
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Другое,,478.0,1483.0,
female,154229922,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Трикотаж,122-128 см (6-8 лет),478.0,6514.0,324.0
female,154230179,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
female,154230179,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154230179,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
male,154231412,12,Транспорт,43,Автомобили,С пробегом,ВАЗ (LADA),2115 Samara,3250006.0,3500328.0,501271.0
male,154229174,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154229330,250003,Работа,250004,Резюме,"Охрана, безопасность",,,636.0,,
female,154229873,49,Животные,31,Кошки,Британская,,,6422.0,,
female,154229873,49,Животные,31,Кошки,Шотландская,,,1916.0,,
female,154229873,49,Животные,31,Кошки,Шотландская,,,1916.0,,
male,154229974,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Запчасти для ТО,1270.0,6806.0,89.0
male,154230241,250003,Работа,250004,Резюме,"Транспорт, логистика",,,3399.0,,
male,154230241,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
male,154230993,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,86-92 см (1-2 года),1776.0,3511.0,6907.0
male,154230993,28,Личные вещи,47,Товары для детей и игрушки,Постельные принадлежности,,,3913.0,,
male,154230993,28,Личные вещи,47,Товары для детей и игрушки,Автомобильные кресла,,,2231.0,,
male,154230993,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
male,154230993,28,Личные вещи,47,Товары для детей и игрушки,Автомобильные кресла,,,2231.0,,
male,154230993,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Шины,13,7138.0,5483.0,280.0
male,154229177,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Автосервис,,7456.0,2714.0,
female,154229313,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),1989.0,6949.0,7478.0
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Сибирская,,,2334.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
male,154229549,49,Животные,31,Кошки,Мейн-кун,,,3961.0,,
female,154229836,49,Животные,45,Собаки,Немецкая овчарка,,,3573.0,,
female,154230296,17,Бытовая электроника,44,Фототехника,Зеркальные фотоаппараты,,,3092.0,,
female,154230538,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
female,154230984,250002,Услуги,250005,Предложение услуг,"Красота, здоровье",Услуги парикмахера,,568.0,80720750007.0,
female,154230984,1,Для дома и дачи,38,Мебель и интерьер,Другое,,,5003.0,,
female,154230984,1,Для дома и дачи,38,Мебель и интерьер,Другое,,,5003.0,,
female,154229822,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154231437,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
female,154231437,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,1989.0,2679.0,6644.0
female,154231437,7,Хобби и отдых,16,Музыкальные инструменты,Пианино и другие клавишные,,,7234.0,,
male,154228613,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154228613,7,Хобби и отдых,37,Коллекционирование,Монеты,,,4946.0,,
male,154228613,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
male,154228613,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154228613,7,Хобби и отдых,5,Спорт и отдых,Игры с мячом,,,7527.0,,
male,154228613,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154228613,17,Бытовая электроника,26,Аудио и видео,Музыка и фильмы,,,1132.0,,
male,154228613,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,< 40,3285.0,6813.0,3640.0
male,154228613,28,Личные вещи,47,Товары для детей и игрушки,Товары для школы,,,4746.0,,
male,154228613,7,Хобби и отдых,37,Коллекционирование,Другое,,,4044.0,,
male,154228613,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
male,154228613,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
male,154228613,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
male,154228613,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,Без размера,3285.0,1673.0,5651.0
male,154228613,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
male,154228613,7,Хобби и отдых,5,Спорт и отдых,Игры с мячом,,,7527.0,,
male,154228613,28,Личные вещи,47,Товары для детей и игрушки,Велосипеды и самокаты,,,6670.0,,
female,154229498,250003,Работа,250006,Вакансии,Строительство,Удалённая работа,,4123.0,83.0,
female,154229498,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
male,154230508,17,Бытовая электроника,44,Фототехника,Оборудование и аксессуары,,,3907.0,,
male,154230508,49,Животные,46,Товары для животных,,,,,,
male,154230508,49,Животные,46,Товары для животных,,,,,,
male,154230508,49,Животные,46,Товары для животных,,,,,,
male,154230508,17,Бытовая электроника,51,Оргтехника и расходники,Расходные материалы,Блоки питания и батареи,,2921.0,132.0,
male,154230508,55,Для бизнеса,53,Оборудование для бизнеса,Для магазина,,,2967.0,,
male,154230508,17,Бытовая электроника,51,Оргтехника и расходники,Расходные материалы,Блоки питания и батареи,,2921.0,132.0,
male,154230508,250002,Услуги,250005,Предложение услуг,"Сад, благоустройство",,,1379.0,,
male,154231249,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
male,154231249,28,Личные вещи,47,Товары для детей и игрушки,Постельные принадлежности,,,3913.0,,
male,154231249,28,Личные вещи,47,Товары для детей и игрушки,Товары для кормления,,,2225.0,,
male,154231249,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154231249,28,Личные вещи,47,Товары для детей и игрушки,Постельные принадлежности,,,3913.0,,
male,154231249,28,Личные вещи,47,Товары для детей и игрушки,Автомобильные кресла,,,2231.0,,
male,154228783,7,Хобби и отдых,5,Спорт и отдых,Ролики и скейтбординг,,,6170.0,,
male,154229217,1,Для дома и дачи,50,Ремонт и строительство,Стройматериалы,,,981.0,,
male,154229217,17,Бытовая электроника,41,Телефоны,Huawei,,,1522.0,,
male,154229217,17,Бытовая электроника,41,Телефоны,Huawei,,,1522.0,,
male,154229217,1,Для дома и дачи,50,Ремонт и строительство,Сантехника и сауна,,,2232.0,,
male,154229378,12,Транспорт,43,Автомобили,С пробегом,Volkswagen,Polo,3250006.0,3500551.0,501604.0
male,154229966,39,Недвижимость,54,Квартиры,Сдам,На длительный срок,1,4034.0,2459.0,3442.0
female,154231328,12,Транспорт,43,Автомобили,С пробегом,ГАЗ,24 Волга,3250006.0,3500452.0,500948.0
female,154231328,12,Транспорт,43,Автомобили,С пробегом,BMW,X6,3250006.0,3500053.0,503482.0
female,154231452,250003,Работа,250004,Резюме,Продажи,,,931.0,,
female,154231452,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154231452,250003,Работа,250004,Резюме,Автомобильный бизнес,,,3211.0,,
female,154231554,12,Транспорт,43,Автомобили,С пробегом,Chevrolet,Lacetti,3250006.0,3500512.0,502456.0
male,154228682,250003,Работа,250004,Резюме,"Маркетинг, реклама, PR",,,6077.0,,
male,154228813,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
male,154228813,17,Бытовая электроника,41,Телефоны,Xiaomi,,,10750009.0,,
male,154230732,250002,Услуги,250005,Предложение услуг,"Ремонт, строительство",Электрика,,58.0,2250015.0,
male,154229113,12,Транспорт,48,Мотоциклы и мототехника,Мотоциклы,Чопперы,,238.0,1199.0,
male,154229391,17,Бытовая электроника,13,"Игры, приставки и программы",Компьютерные игры,,,7424.0,,
male,154229989,12,Транспорт,43,Автомобили,С пробегом,Mazda,MPV,3250006.0,3500041.0,503530.0
female,154230680,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
female,154230680,17,Бытовая электроника,36,Настольные компьютеры,,,,,,
female,154230680,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154230680,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
female,154230680,17,Бытовая электроника,2,Ноутбуки,,,,,,
female,154230680,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154230680,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
female,154230680,7,Хобби и отдых,37,Коллекционирование,"Пепельницы, зажигалки",,,1799.0,,
male,154230974,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
female,154228501,49,Животные,45,Собаки,Стаффордширский терьер,,,586.0,,
female,154228501,49,Животные,45,Собаки,Стаффордширский терьер,,,586.0,,
female,154228880,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
male,154229363,17,Бытовая электроника,26,Аудио и видео,Видеокамеры,,,4562.0,,
male,154229363,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,42-44 (XS),3285.0,1673.0,6951.0
male,154229363,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Трикотаж,46–48 (L),1989.0,716.0,5916.0
male,154229363,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
male,154229363,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,42-44 (XS),3285.0,1673.0,6951.0
male,154229363,7,Хобби и отдых,18,Охота и рыбалка,,,,,,
male,154229363,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,42-44 (XS),3285.0,1673.0,6951.0
male,154229363,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,48–50 (L),3285.0,5739.0,2098.0
male,154229363,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,42-44 (XS),3285.0,1673.0,6951.0
male,154229858,1,Для дома и дачи,50,Ремонт и строительство,Двери,,,7215.0,,
male,154230355,49,Животные,10,Аквариум,,,,,,
female,154230396,7,Хобби и отдых,5,Спорт и отдых,Ролики и скейтбординг,,,6170.0,,
male,154230913,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,45,3285.0,6813.0,6074.0
male,154229009,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Жёсткие диски,,1651.0,2575.0,
male,154230887,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Кузов,1270.0,6806.0,5927.0
male,154231413,7,Хобби и отдых,18,Охота и рыбалка,,,,,,
male,154231413,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154228555,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
female,154228555,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),1989.0,6949.0,775.0
female,154228555,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
female,154228555,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
female,154228555,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Брюки,98-104 см (2-4 года),478.0,2596.0,5228.0
female,154228555,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
female,154228555,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,98-104 см (2-4 года),478.0,149.0,2117.0
female,154228555,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
female,154228555,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Обувь,28,478.0,7091.0,7257.0
female,154228555,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,110-116 см (4-6 лет),478.0,149.0,4619.0
female,154228555,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
female,154228555,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Брюки,146-152 см (10-12 лет),478.0,2596.0,5485.0
female,154228555,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Обувь,28,478.0,7091.0,7257.0
female,154228555,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),1989.0,6949.0,775.0
female,154228555,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
female,154228555,12,Транспорт,34,Запчасти и аксессуары,Аудио- и видеотехника,,,2058.0,,
female,154229144,250003,Работа,250004,Резюме,Административная работа,Полный день,,2367.0,3234.0,
male,154230024,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
female,154230418,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,> 50 (XXL),1989.0,6949.0,3201.0
female,154230418,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Рубашки и блузки,> 50 (XXL),1989.0,5943.0,2166.0
female,154230418,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154230418,28,Личные вещи,11,Часы и украшения,Бижутерия,,,3195.0,,
female,154230418,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
female,154230418,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,> 50 (XXL),1989.0,4277.0,3113.0
female,154230418,1,Для дома и дачи,27,Бытовая техника,Для индивидуального ухода,Фены и приборы для укладки,,2797.0,6577.0,
