user_id,category_id,category_name,subcategory_id,subcategory_name,param1,param2,param3,param1_microcat_id,param2_microcat_id,param3_microcat_id
154230293,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154230293,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154230293,28,Личные вещи,47,Товары для детей и игрушки,Постельные принадлежности,,,3913.0,,
154230293,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
154230293,1,Для дома и дачи,38,Мебель и интерьер,Освещение,,,3274.0,,
154230293,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,7,Хобби и отдых,5,Спорт и отдых,Фитнес и тренажёры,,,306.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,42–44 (S),1989.0,5662.0,1293.0
154230293,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
154230293,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,46–48 (M),3285.0,1673.0,4278.0
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154230293,7,Хобби и отдых,37,Коллекционирование,"Пепельницы, зажигалки",,,1799.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Другое,,1989.0,4488.0,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154230293,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154230293,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,44–46 (M),1989.0,5662.0,7144.0
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154230293,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,57,Красота и здоровье,Приборы и аксессуары,,,1625.0,,
154230293,28,Личные вещи,57,Красота и здоровье,Медицинские изделия,,,5458.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154230293,28,Личные вещи,47,Товары для детей и игрушки,Детские коляски,,,259.0,,
154230293,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154230293,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154231025,250003,Работа,250006,Вакансии,"Туризм, рестораны",Полный день,,1656.0,6995.0,
154231025,250003,Работа,250006,Вакансии,"Туризм, рестораны",Полный день,,1656.0,6995.0,
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154229062,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
154229062,49,Животные,46,Товары для животных,,,,,,
154229062,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),478.0,149.0,5982.0
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,1989.0,2679.0,323.0
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,1989.0,2679.0,3980.0
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Джинсы,30,3285.0,2105.0,3155.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Брюки,146-152 см (10-12 лет),478.0,2596.0,5485.0
154229062,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154229062,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154229062,7,Хобби и отдых,4,Велосипеды,Горные,,,869.0,,
154229062,17,Бытовая электроника,29,Товары для компьютера,Джойстики и рули,,,2066.0,,
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,46–48 (M),3285.0,5739.0,3779.0
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Брюки,122-128 см (6-8 лет),478.0,2596.0,2737.0
154229062,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154229062,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Джинсы,30,3285.0,2105.0,3155.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,134-140 см (8-10 лет),478.0,149.0,6797.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,134-140 см (8-10 лет),478.0,149.0,6797.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,Без размера,478.0,149.0,564.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Брюки,146-152 см (10-12 лет),1776.0,6213.0,2991.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),478.0,149.0,5982.0
154229062,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154229062,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Обувь,> 36,1776.0,3701.0,7188.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),478.0,149.0,5982.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Верхняя одежда,Без размера,1776.0,5242.0,3508.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для мальчиков,Брюки,Без размера,1776.0,6213.0,4318.0
154229062,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),478.0,149.0,5982.0
154229772,250003,Работа,250004,Резюме,"Транспорт, логистика",,,3399.0,,
154230388,1,Для дома и дачи,38,Мебель и интерьер,"Предметы интерьера, искусство",,,3221.0,,
154230388,1,Для дома и дачи,27,Бытовая техника,Климатическое оборудование,Очистители воздуха,,115.0,6694.0,
154229545,39,Недвижимость,32,Коммерческая недвижимость,Сдам,Торговая площадь,,6068.0,640.0,
154228826,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154229530,17,Бытовая электроника,41,Телефоны,Huawei,,,1522.0,,
154229530,17,Бытовая электроника,41,Телефоны,Lenovo,,,4451.0,,
154229530,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154229530,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154229530,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154229530,17,Бытовая электроника,25,Планшеты и электронные книги,Планшеты,,,2446.0,,
154229530,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154229530,17,Бытовая электроника,41,Телефоны,HTC,,,3361.0,,
154229530,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154229530,17,Бытовая электроника,41,Телефоны,Explay,,,3826.0,,
154229530,17,Бытовая электроника,41,Телефоны,Huawei,,,1522.0,,
154229530,55,Для бизнеса,53,Оборудование для бизнеса,Другое,,,3350.0,,
154229530,17,Бытовая электроника,25,Планшеты и электронные книги,Планшеты,,,2446.0,,
154229777,49,Животные,10,Аквариум,,,,,,
154230433,28,Личные вещи,47,Товары для детей и игрушки,Детская мебель,,,6702.0,,
154230645,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154228665,17,Бытовая электроника,41,Телефоны,Fly,,,873.0,,
154228665,28,Личные вещи,11,Часы и украшения,Бижутерия,,,3195.0,,
154228665,17,Бытовая электроника,41,Телефоны,Аксессуары,Гарнитуры и наушники,,2421.0,3462.0,
154228665,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154229056,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154230000,250002,Услуги,250005,Предложение услуг,"Обучение, курсы",Другое,,6791.0,81123750001.0,
154230267,250002,Услуги,250005,Предложение услуг,"Охрана, безопасность",,,4795.0,,
154230832,55,Для бизнеса,500001,Готовый бизнес,Интернет-магазин,,,420.0,,
154228536,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154228536,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154229252,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
154229252,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
154229252,250003,Работа,250004,Резюме,"Туризм, рестораны",Полный день,,5144.0,4821.0,
154229252,250002,Услуги,250005,Предложение услуг,Уборка,Вывоз мусора,,3250002.0,3500410.0,
154229252,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Усилители и ресиверы,,,7003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,"Акустика, колонки, сабвуферы",,,2284.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,Кабели и адаптеры,,,3269.0,,
154231372,17,Бытовая электроника,26,Аудио и видео,"Видео, DVD и Blu-ray плееры",,,756.0,,
154230363,250002,Услуги,250005,Предложение услуг,Деловые услуги,Юридические услуги,,3502.0,2772.0,
154228709,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154228709,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154229107,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154230067,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154230067,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
154230067,17,Бытовая электроника,26,Аудио и видео,Видеокамеры,,,4562.0,,
154230067,12,Транспорт,43,Автомобили,С пробегом,Hyundai,Creta,3250006.0,3500060.0,1305750001.0
154230067,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
154230067,12,Транспорт,34,Запчасти и аксессуары,Противоугонные устройства,Механические блокираторы,,2123.0,1991.0,
154231223,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154229739,250003,Работа,250004,Резюме,"Производство, сырьё, с/х",,,5091.0,,
154230095,55,Для бизнеса,53,Оборудование для бизнеса,Для ресторана,,,5307.0,,
154230095,1,Для дома и дачи,38,Мебель и интерьер,Другое,,,5003.0,,
154229021,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154229021,7,Хобби и отдых,5,Спорт и отдых,Настольные игры,,,7030.0,,
154229021,17,Бытовая электроника,36,Настольные компьютеры,,,,,,
154228508,7,Хобби и отдых,16,Музыкальные инструменты,Для студии и концертов,,,1000.0,,
154228508,7,Хобби и отдых,16,Музыкальные инструменты,Для студии и концертов,,,1000.0,,
154228508,7,Хобби и отдых,18,Охота и рыбалка,,,,,,
154228976,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154231299,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154231548,12,Транспорт,43,Автомобили,С пробегом,Toyota,RAV4,3250006.0,3500032.0,504234.0
154231548,12,Транспорт,43,Автомобили,С пробегом,Mazda,6,3250006.0,3500041.0,503522.0
154231548,12,Транспорт,43,Автомобили,С пробегом,Toyota,RAV4,3250006.0,3500032.0,504234.0
154230796,250003,Работа,250004,Резюме,Домашний персонал,,,9250001.0,,
154229695,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
154229695,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
154229695,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
154229695,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
154229695,7,Хобби и отдых,4,Велосипеды,Запчасти и аксессуары,,,5956.0,,
154229695,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,48–50 (L),3285.0,5739.0,2098.0
154229695,7,Хобби и отдых,4,Велосипеды,Дорожные,,,3322.0,,
154230771,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Шины,14,7138.0,5483.0,5418.0
154231897,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Колёса,17,7138.0,4275.0,1047.0
154231897,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154232631,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154232631,250002,Услуги,250005,Предложение услуг,Ремонт и обслуживание техники,Мобильные устройства,,3250005.0,5250089.0,
154232631,250002,Услуги,250005,Предложение услуг,Ремонт и обслуживание техники,Мобильные устройства,,3250005.0,5250089.0,
154233661,250003,Работа,250006,Вакансии,Строительство,Полный день,,4123.0,822.0,
154233252,12,Транспорт,43,Автомобили,С пробегом,Ford,Focus,3250006.0,3500102.0,502520.0
154232793,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154232793,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154232795,7,Хобби и отдых,15,Билеты и путешествия,"Карты, купоны",,,5510.0,,
154232795,7,Хобби и отдых,15,Билеты и путешествия,Концерты,,,4154.0,,
154233539,250002,Услуги,250005,Предложение услуг,Деловые услуги,Консультирование,,3502.0,6288.0,
154232278,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154232678,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Шины,15,7138.0,5483.0,6708.0
154232678,250002,Услуги,250005,Предложение услуг,"Реклама, полиграфия","Маркетинг, реклама, PR",,2955.0,5102.0,
154232271,7,Хобби и отдых,52,Книги и журналы,Книги,,,4701.0,,
154232271,250003,Работа,250004,Резюме,"Искусство, развлечения",,,5342.0,,
154231987,250003,Работа,250004,Резюме,Продажи,,,931.0,,
154233903,12,Транспорт,34,Запчасти и аксессуары,Аксессуары,,,3789.0,,
154233903,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154233903,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154233903,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154235009,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
154235009,49,Животные,46,Товары для животных,,,,,,
154235009,7,Хобби и отдых,5,Спорт и отдых,Другое,,,1876.0,,
154235009,49,Животные,46,Товары для животных,,,,,,
154234020,250002,Услуги,250005,Предложение услуг,Уборка,Генеральная уборка,,3250002.0,3500027.0,
154233967,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154234445,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Переезды,,7456.0,3750003.0,
154233936,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),1989.0,6949.0,7478.0
154233936,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),1989.0,6949.0,5938.0
154234081,7,Хобби и отдых,37,Коллекционирование,Картины,,,5423.0,,
154234081,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154234081,49,Животные,46,Товары для животных,,,,,,
154234081,7,Хобби и отдых,37,Коллекционирование,Киндер-сюрприз,,,1286.0,,
154234081,250002,Услуги,250005,Предложение услуг,Бытовые услуги,Пошив и ремонт одежды,,1165.0,1108.0,
154234081,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Платья и юбки,98-104 см (2-4 года),478.0,4897.0,1802.0
154234081,7,Хобби и отдых,37,Коллекционирование,Игры,,,5848.0,,
154234081,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,1989.0,2679.0,2008.0
154234081,49,Животные,10,Аквариум,,,,,,
154234296,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
154234296,17,Бытовая электроника,36,Настольные компьютеры,,,,,,
154235155,28,Личные вещи,57,Красота и здоровье,Средства для волос,,,6178.0,,
154235155,28,Личные вещи,57,Красота и здоровье,Средства для волос,,,6178.0,,
154235155,1,Для дома и дачи,38,Мебель и интерьер,Столы и стулья,,,4322.0,,
154235155,250003,Работа,250006,Вакансии,Продажи,Сменный график,,143.0,465.0,
154235155,28,Личные вещи,57,Красота и здоровье,Средства для волос,,,6178.0,,
154235155,250003,Работа,250004,Резюме,Продажи,,,931.0,,
154235155,1,Для дома и дачи,38,Мебель и интерьер,Подставки и тумбы,,,1857.0,,
154235155,28,Личные вещи,57,Красота и здоровье,Средства для волос,,,6178.0,,
154235155,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154235323,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154235323,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154235323,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Видеокарты,,1651.0,6491.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Видеокарты,,1651.0,6491.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Видеокарты,,1651.0,6491.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Материнские платы,,1651.0,7097.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Видеокарты,,1651.0,6491.0,
154235378,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Оперативная память,,1651.0,6524.0,
154235568,28,Личные вещи,60,Детская одежда и обувь,Для девочек,Обувь,34,478.0,7091.0,847.0
154235568,1,Для дома и дачи,27,Бытовая техника,Для дома,Утюги,,3745.0,2161.0,
154235568,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154235568,7,Хобби и отдых,16,Музыкальные инструменты,Пианино и другие клавишные,,,7234.0,,
154234116,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154233060,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154233060,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154233060,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154234659,250003,Работа,250004,Резюме,"Фитнес, салоны красоты",,,3602.0,,
154234659,250003,Работа,250004,Резюме,"Фитнес, салоны красоты",Сменный график,,3602.0,1968.0,
154234659,250003,Работа,250004,Резюме,"Фитнес, салоны красоты",Сменный график,,3602.0,1968.0,
154234659,250003,Работа,250006,Вакансии,"Фитнес, салоны красоты",Сменный график,,3990.0,2498.0,
154234659,250003,Работа,250006,Вакансии,"Фитнес, салоны красоты",Сменный график,,3990.0,2498.0,
154234659,250003,Работа,250004,Резюме,"Без опыта, студенты",Сменный график,,2179.0,6893.0,
154234728,17,Бытовая электроника,2,Ноутбуки,,,,,,
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Подвеска,1270.0,6806.0,3707.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Рулевое управление,1270.0,6806.0,5231.0
154234520,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Шины,17,7138.0,5483.0,4189.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Система охлаждения,1270.0,6806.0,10750010.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Двигатель,1270.0,6806.0,5491.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Трансмиссия и привод,1270.0,6806.0,4353.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Автосвет,1270.0,6806.0,2990.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Подвеска,1270.0,6806.0,3707.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Рулевое управление,1270.0,6806.0,5231.0
154234520,1,Для дома и дачи,27,Бытовая техника,Для кухни,Холодильники и морозильные камеры,,5289.0,5819.0,
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Подвеска,1270.0,6806.0,3707.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Двигатель,1270.0,6806.0,5491.0
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Подвеска,1270.0,6806.0,3707.0
154234520,1,Для дома и дачи,38,Мебель и интерьер,Другое,,,5003.0,,
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Система охлаждения,1270.0,6806.0,10750010.0
154234520,12,Транспорт,43,Автомобили,С пробегом,ГАЗ,Соболь 2217,3250006.0,3500452.0,504115.0
154234520,12,Транспорт,34,Запчасти и аксессуары,"Шины, диски и колёса",Колёса,15,7138.0,4275.0,2493.0
154234520,1,Для дома и дачи,38,Мебель и интерьер,Шкафы и комоды,,,4533.0,,
154234520,12,Транспорт,34,Запчасти и аксессуары,Запчасти,Для автомобилей,Электрооборудование,1270.0,6806.0,5986.0
154235525,17,Бытовая электроника,2,Ноутбуки,,,,,,
154235250,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154235250,1,Для дома и дачи,38,Мебель и интерьер,"Кровати, диваны и кресла",,,2274.0,,
154234594,28,Личные вещи,22,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,40–42 (XS),1989.0,4277.0,5341.0
154233857,1,Для дома и дачи,27,Бытовая техника,Для кухни,Мелкая кухонная техника,,5289.0,3220.0,
154233857,1,Для дома и дачи,27,Бытовая техника,Для кухни,Мелкая кухонная техника,,5289.0,3220.0,
154233857,1,Для дома и дачи,27,Бытовая техника,Для кухни,Мелкая кухонная техника,,5289.0,3220.0,
154233703,250003,Работа,250004,Резюме,"Охрана, безопасность",,,636.0,,
154235914,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154235999,12,Транспорт,43,Автомобили,С пробегом,Mitsubishi,Lancer,3250006.0,3500362.0,504216.0
154236976,7,Хобби и отдых,5,Спорт и отдых,Зимние виды спорта,,,5533.0,,
154236595,250002,Услуги,250005,Предложение услуг,"Ремонт, строительство",Сантехника,,58.0,2250006.0,
154236746,250002,Услуги,250005,Предложение услуг,Мастер на час,,,502916.0,,
154238328,250002,Услуги,250005,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,58.0,2250012.0,
154238328,250002,Услуги,250005,Предложение услуг,"Ремонт, строительство",Ремонт квартиры,,58.0,2250019.0,
154236953,250002,Услуги,250005,Предложение услуг,"Транспорт, перевозки",Коммерческие перевозки,,7456.0,3750004.0,
154237658,39,Недвижимость,6,Комнаты,Сдам,На длительный срок,,3326.0,3473.0,
154237658,17,Бытовая электроника,41,Телефоны,ASUS,,,10750003.0,,
154237658,250003,Работа,250004,Резюме,"Транспорт, логистика",,,3399.0,,
154235847,12,Транспорт,43,Автомобили,С пробегом,ВАЗ (LADA),2105,3250006.0,3500328.0,503782.0
154237183,17,Бытовая электроника,25,Планшеты и электронные книги,Планшеты,,,2446.0,,
154237183,17,Бытовая электроника,41,Телефоны,Аксессуары,Чехлы и плёнки,,2421.0,6786.0,
154237183,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154237183,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154237183,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154237858,17,Бытовая электроника,29,Товары для компьютера,Комплектующие,Процессоры,,1651.0,4375.0,
